"9 Digit Campus Number","Campus Name","6 Digit County District Number","District Name","Campus 2025 Class Size: Sec English - Avg Size","Campus 2025 Class Size: Sec Math    - Avg Size","Campus 2025 Class Size: Sec Sci     - Avg Size","Campus 2025 Class Size: Sec Soc Stud- Avg Size","Campus 2025 Class Size: Sec For Lng - Avg Size","Campus 2025 Class Size: Kindergarten- Avg Size","Campus 2025 Class Size: Grade 1     - Avg Size","Campus 2025 Class Size: Grade 2     - Avg Size","Campus 2025 Class Size: Grade 3     - Avg Size","Campus 2025 Class Size: Grade 4     - Avg Size","Campus 2025 Class Size: Grade 5     - Avg Size","Campus 2025 Class Size: Grade 6     - Avg Size","Campus 2024 Retention: Regular Ed KG Rate","Campus 2024 Retention: Regular Ed 01 Rate","Campus 2024 Retention: Regular Ed 02 Rate","Campus 2024 Retention: Regular Ed 03 Rate","Campus 2024 Retention: Regular Ed 04 Rate","Campus 2024 Retention: Regular Ed 05 Rate","Campus 2024 Retention: Regular Ed 06 Rate","Campus 2024 Retention: Regular Ed 07 Rate","Campus 2024 Retention: Regular Ed 08 Rate","Campus 2024 Retention: Regular Ed 09 Rate","Campus 2024 Retention: Special Ed KG Rate","Campus 2024 Retention: Special Ed 01 Rate","Campus 2024 Retention: Special Ed 02 Rate","Campus 2024 Retention: Special Ed 03 Rate","Campus 2024 Retention: Special Ed 04 Rate","Campus 2024 Retention: Special Ed 05 Rate","Campus 2024 Retention: Special Ed 06 Rate","Campus 2024 Retention: Special Ed 07 Rate","Campus 2024 Retention: Special Ed 08 Rate","Campus 2024 Retention: Special Ed 09 Rate","Campus 2025 Student Membership: Total Students with Disabilities Count","Campus 2025 Student Membership: Intellectual Disabilities Count","Campus 2025 Student Membership: Physical Disabilities Count","Campus 2025 Student Membership: Behavioral Disabilities Count","Campus 2025 Student Membership: Autism Count","Campus 2025 Student Membership: Non-Categorical Early Childhood Count","Campus 2025 Student Membership: Intellectual Disabilities Percent","Campus 2025 Student Membership: Physical Disabilities Percent","Campus 2025 Student Membership: Behavioral Disabilities Percent","Campus 2025 Student Membership: Autism Percent","Campus 2025 Student Membership: Non-Categorical Early Childhood Percent","Campus 2024 DAEP: Count","Campus 2024 DAEP: Percent","Campus 2025 Student Membership: 2023-24 Attrition All Students Count","Campus 2025 Student Membership: 2023-24 Attrition All Students Percent","Campus 2025 Student Membership: EB/EL Percent","Campus 2025 Student Membership: Econ Disadv Percent","Campus 2025 Student Membership: At Risk Percent","Campus 2025 Student Membership: Non-Educationally Disadv Percent","Campus 2025 Student Membership: Econ Disadv Count","Campus 2025 Student Membership: At Risk Count","Campus 2025 Student Membership: EB/EL Count","Campus 2025 Student Membership: Non-Educationally Disadv Count","Campus 2025 Student Membership: Special Ed Count","Campus 2025 Student Membership: Gifted & Talented Count","Campus 2025 Student Membership: All Students Count","Campus 2025 Student Membership: Title I Count","Campus 2025 Student Membership: Homeless Count","Campus 2025 Student Membership: Immigrant Count","Campus 2025 Student Membership: Section 504 Count","Campus 2025 Student Membership: Dyslexia Count","Campus 2025 Student Membership: Migrant Count","Campus 2025 Student Membership: Military-Connected Count","Campus 2025 Student Membership: Foster Care Count","Campus 2025 Student Membership: PK Ages 3 and Under Count","Campus 2025 Student Membership: PK Ages 4 and Over Count","Campus 2025 Student Membership: Bilingual/ESL Count","Campus 2025 Student Membership: American Indian Count","Campus 2025 Student Membership: Asian Count","Campus 2025 Student Membership: Pacific Islander Count","Campus 2025 Student Membership: Two or More Races Count","Campus 2025 Student Membership: African American Count","Campus 2025 Student Membership: Hispanic Count","Campus 2025 Student Membership: White Count","Campus 2025 Student Membership: EE Count","Campus 2025 Student Membership: PK Count","Campus 2025 Student Membership: KG Count","Campus 2025 Student Membership: 01 Count","Campus 2025 Student Membership: 02 Count","Campus 2025 Student Membership: 03 Count","Campus 2025 Student Membership: 04 Count","Campus 2025 Student Membership: 05 Count","Campus 2025 Student Membership: 06 Count","Campus 2025 Student Membership: 07 Count","Campus 2025 Student Membership: 08 Count","Campus 2025 Student Membership: 09 Count","Campus 2025 Student Membership: 10 Count","Campus 2025 Student Membership: 11 Count","Campus 2025 Student Membership: 12 Count","Campus 2025 Student Membership: Male Count","Campus 2025 Student Membership: Female Count","Campus 2025 Student Membership: White Percent","Campus 2025 Student Membership: African American Percent","Campus 2025 Student Membership: Hispanic Percent","Campus 2025 Student Membership: American Indian Percent","Campus 2025 Student Membership: Asian Percent","Campus 2025 Student Membership: Pacific Islander Percent","Campus 2025 Student Membership: Two or More Races Percent","Campus 2025 Student Membership: Special Ed Percent","Campus 2025 Student Membership: Bilingual/ESL Percent","Campus 2025 Student Membership: Gifted & Talented Percent","Campus 2025 Student Membership: Dyslexia Percent","Campus 2025 Student Membership: Section 504 Percent","Campus 2025 Student Membership: Title I Percent","Campus 2025 Student Membership: Homeless Percent","Campus 2025 Student Membership: Immigrant Percent","Campus 2025 Student Membership: Foster Care Percent","Campus 2025 Student Membership: Migrant Percent","Campus 2025 Student Membership: Military-Connected Percent","Campus 2025 Student Membership: EE Percent","Campus 2025 Student Membership: PK Percent","Campus 2025 Student Membership: PK Ages 3 and Under Percent","Campus 2025 Student Membership: PK Ages 4 and Over Percent","Campus 2025 Student Membership: KG Percent","Campus 2025 Student Membership: 01 Percent","Campus 2025 Student Membership: 02 Percent","Campus 2025 Student Membership: 03 Percent","Campus 2025 Student Membership: 04 Percent","Campus 2025 Student Membership: 05 Percent","Campus 2025 Student Membership: 06 Percent","Campus 2025 Student Membership: 07 Percent","Campus 2025 Student Membership: 08 Percent","Campus 2025 Student Membership: 09 Percent","Campus 2025 Student Membership: 10 Percent","Campus 2025 Student Membership: 11 Percent","Campus 2025 Student Membership: 12 Percent","Campus 2025 Student Membership: Male Percent","Campus 2025 Student Membership: Female Percent","Campus 2025 Student Membership: Career & Technical Education Count","Campus 2025 Student Membership: Career & Technical (9-12) Education Count","Campus 2025 Student Membership: Career & Technical Education Percent","Campus 2025 Student Membership: Career & Technical (9-12) Education Percent","Campus 2025 Student Enrollment: All Students Count","Campus 2025 Student Enrollment: Early Childhood Education Count","Campus 2025 Student Enrollment: Early Childhood Education Percent","Campus 2025 Student Enrollment: Pre-Kindergarten Count","Campus 2025 Student Enrollment: Pre-Kindergarten Percent","Campus 2025 Student Enrollment: Pre-Kindergarten 3-Year Old Count","Campus 2025 Student Enrollment: Pre-Kindergarten 3-Year Old Percent","Campus 2025 Student Enrollment: Pre-Kindergarten 4-Year Old Count","Campus 2025 Student Enrollment: Pre-Kindergarten 4-Year Old Percent","Campus 2025 Student Enrollment: Kindergarten Count","Campus 2025 Student Enrollment: Kindergarten Percent","Campus 2025 Student Enrollment: Grade 1 Count","Campus 2025 Student Enrollment: Grade 1 Percent","Campus 2025 Student Enrollment: Grade 2 Count","Campus 2025 Student Enrollment: Grade 2 Percent","Campus 2025 Student Enrollment: Grade 3 Count","Campus 2025 Student Enrollment: Grade 3 Percent","Campus 2025 Student Enrollment: Grade 4 Count","Campus 2025 Student Enrollment: Grade 4 Percent","Campus 2025 Student Enrollment: Grade 5 Count","Campus 2025 Student Enrollment: Grade 5 Percent","Campus 2025 Student Enrollment: Grade 6 Count","Campus 2025 Student Enrollment: Grade 6 Percent","Campus 2025 Student Enrollment: Grade 7 Count","Campus 2025 Student Enrollment: Grade 7 Percent","Campus 2025 Student Enrollment: Grade 8 Count","Campus 2025 Student Enrollment: Grade 8 Percent","Campus 2025 Student Enrollment: Grade 9 Count","Campus 2025 Student Enrollment: Grade 9 Percent","Campus 2025 Student Enrollment: Grade 10 Count","Campus 2025 Student Enrollment: Grade 10 Percent","Campus 2025 Student Enrollment: Grade 11 Count","Campus 2025 Student Enrollment: Grade 11 Percent","Campus 2025 Student Enrollment: Grade 12 Count","Campus 2025 Student Enrollment: Grade 12 Percent","Campus 2025 Student Enrollment: African American Count","Campus 2025 Student Enrollment: African American Percent","Campus 2025 Student Enrollment: Hispanic Count","Campus 2025 Student Enrollment: Hispanic Percent","Campus 2025 Student Enrollment: White Count","Campus 2025 Student Enrollment: White Percent","Campus 2025 Student Enrollment: Asian Count","Campus 2025 Student Enrollment: Asian Percent","Campus 2024-25 Asian Students Count","Campus 2024-25 Asian Students Percent","Campus 2025 Student Enrollment: Pacific Islander Count","Campus 2025 Student Enrollment: Pacific Islander Percent","Campus 2025 Student Enrollment: Two or More Races Count","Campus 2025 Student Enrollment: Two or More Races Percent","Campus 2025 Student Enrollment: Female~ Count","Campus 2025 Student Enrollment: Female~ Percent","Campus 2025 Student Enrollment: Male Count","Campus 2025 Student Enrollment: Male Percent","Campus 2025 Student Enrollment: Economically Disadvantaged Count","Campus 2025 Student Enrollment: Economically Disadvantaged Percent","Campus 2025 Student Enrollment: Non-Educationally Disadv Count","Campus 2025 Student Enrollment: Non-Educationally Disadv Percent","Campus 2025 Student Enrollment: Section 504 Count","Campus 2025 Student Enrollment: Section 504 Percent","Campus 2025 Student Enrollment: English Learner Count","Campus 2025 Student Enrollment: English Learner Percent","Campus 2025 Student Enrollment: Dyslexia Count","Campus 2025 Student Enrollment: Dyslexia Percent","Campus 2025 Student Enrollment: Foster Care Count","Campus 2025 Student Enrollment: Foster Care Percent","Campus 2025 Student Enrollment: Homeless Count","Campus 2025 Student Enrollment: Homeless Percent","Campus 2025 Student Enrollment: Immigrant Count","Campus 2025 Student Enrollment: Immigrant Percent","Campus 2025 Student Enrollment: Migrant Count","Campus 2025 Student Enrollment: Migrant Percent","Campus 2025 Student Enrollment: Title I Count","Campus 2025 Student Enrollment: Title I Percent","Campus 2025 Student Enrollment: Military-Connected Count","Campus 2025 Student Enrollment: Military-Connected Percent","Campus 2025 Student Enrollment: At Risk Count","Campus 2025 Student Enrollment: At Risk Percent","Campus 2025 Student Enrollment: Bilingual/ESL Count","Campus 2025 Student Enrollment: Bilingual/ESL Percent","Campus 2025 Student Enrollment: Gifted and Talented Count","Campus 2025 Student Enrollment: Gifted and Talented Percent","Campus 2025 Student Enrollment: Special Ed Count","Campus 2025 Student Enrollment: Special Ed Percent","Campus 2025 Student Membership: 2024 Mobility All Students Count","Campus 2025 Student Membership: 2024 Mobility American Indian Count","Campus 2025 Student Membership: 2024 Mobility Asian Count","Campus 2025 Student Membership: 2024 Mobility Pacific Islander Count","Campus 2025 Student Membership: 2024 Mobility Two or More Races Count","Campus 2025 Student Membership: 2024 Mobility African American Count","Campus 2025 Student Membership: 2024 Mobility Hispanic Count","Campus 2025 Student Membership: 2024 Mobility White Count","Campus 2025 Student Membership: 2024 Mobility Econ Disadv Count","Campus 2025 Student Membership: 2024 Mobility EB/EL Count","Campus 2025 Student Membership: 2024 Mobility Special Ed Count","Campus 2025 Student Membership: 2024 Mobility All Students Percent","Campus 2025 Student Membership: 2024 Mobility African American Percent","Campus 2025 Student Membership: 2024 Mobility Hispanic Percent","Campus 2025 Student Membership: 2024 Mobility American Indian Percent","Campus 2025 Student Membership: 2024 Mobility White Percent","Campus 2025 Student Membership: 2024 Mobility Asian Percent","Campus 2025 Student Membership: 2024 Mobility Pacific Islander Percent","Campus 2025 Student Membership: 2024 Mobility Two or More Races Percent","Campus 2025 Student Membership: 2024 Mobility Econ Disadv Percent","Campus 2025 Student Membership: 2024 Mobility EB/EL Percent","Campus 2025 Student Membership: 2024 Mobility Special Ed Percent"
"057905013","FRANKLIN D ROOSEVELT H S OF INNOVATION","057905","DALLAS ISD",21.3,21,23.8,23.5,16.5,,,,,,,,,,,,,,,,,13.9,,,,,,,,,,14.8,110,46,9,39,16,0,41.8,8.2,35.5,14.5,0,50,5.9,185,32.4,44.3,97.6,79.9,2.4,703,575,319,17,110,86,720,719,30,26,36,37,0,4,0,0,0,299,3,1,1,9,262,434,10,0,0,0,0,0,0,0,0,0,0,0,247,180,160,133,369,351,1.4,36.4,60.3,0.4,0.1,0.1,1.3,15.3,41.5,11.9,5.1,5,99.9,4.2,3.6,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,34.3,25,22.2,18.5,51.3,48.8,392,392,54.4,54.4,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,34.3,180,25,160,22.2,133,18.5,262,36.4,434,60.3,10,1.4,3,0.4,1,0.1,1,0.1,9,1.3,351,48.8,369,51.3,703,97.6,17,2.4,36,5,319,44.3,37,5.1,0,0,30,4.2,26,3.6,0,0,719,99.9,4,0.6,575,79.9,299,41.5,86,11.9,110,15.3,283,4,0,0,7,130,134,8,263,94,39,33.5,15.4,15.8,0.5,0.9,0,0,0.8,32.3,26.9,29.1
"057905014","W W SAMUELL H S","057905","DALLAS ISD",14.5,15.2,16.9,16.6,17.9,,,,,,,,,,,,,,,,,18.7,,,,,,,,,,23.1,246,137,11,44,54,0,55.7,4.5,17.9,22,0,95,4.4,473,30,64.6,95.7,84.3,4.3,1634,1439,1104,74,246,287,1708,1708,21,71,81,101,0,4,4,0,0,1025,12,4,3,14,197,1440,38,0,0,0,0,0,0,0,0,0,0,0,482,526,339,361,850,858,2.2,11.5,84.3,0.7,0.2,0.2,0.8,14.4,60,16.8,5.9,4.7,100,1.2,4.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2,30.8,19.8,21.1,49.8,50.2,939,939,55,55,1709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,28.2,526,30.8,339,19.8,362,21.2,197,11.5,1441,84.3,38,2.2,12,0.7,4,0.2,3,0.2,14,0.8,858,50.2,851,49.8,1635,95.7,74,4.3,82,4.8,1105,64.7,102,6,4,0.2,21,1.2,71,4.2,0,0,1708,99.9,4,0.2,1440,84.3,1026,60,287,16.8,246,14.4,587,12,1,0,8,149,405,12,529,321,66,27.3,6.9,18.8,0.6,0.6,0,0,0.4,26.1,23.2,23.8
"057905015","SEAGOVILLE H S","057905","DALLAS ISD",16.3,16.5,16.7,17.1,19.2,,,,,,,,,,,,,,,,,21.3,,,,,,,,,,16.9,238,140,14,47,37,0,58.8,5.9,19.7,15.5,0,96,4.7,375,24.1,53.7,91.3,81.2,8.7,1627,1447,957,155,238,245,1782,1781,20,42,96,91,2,13,12,0,0,887,6,3,2,12,338,1299,122,0,0,0,0,0,0,0,0,0,0,0,535,458,410,379,905,877,6.8,19,72.9,0.3,0.2,0.1,0.7,13.4,49.8,13.7,5.1,5.4,99.9,1.1,2.4,0.7,0.1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,30,25.7,23,21.3,50.8,49.2,1259,1259,70.7,70.7,1786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537,30.1,459,25.7,411,23,379,21.2,339,19,1301,72.8,123,6.9,6,0.3,3,0.2,2,0.1,12,0.7,878,49.2,908,50.8,1630,91.3,156,8.7,96,5.4,959,53.7,91,5.1,12,0.7,21,1.2,42,2.4,2,0.1,1781,99.7,13,0.7,1451,81.2,889,49.8,246,13.8,238,13.3,446,1,0,1,8,121,279,36,378,213,61,21.7,5.9,13.6,0,1.8,0,0,0.4,20.8,20.9,22.3
"057905016","SOUTH OAK CLIFF H S","057905","DALLAS ISD",18.8,21.4,21.5,23.3,15.8,,,,,,,,,,,,,,,,,13,,,,,,,,,,7.1,195,105,5,51,34,0,53.8,2.6,26.2,17.4,0,141,7.4,341,26.6,31.9,97.9,73.1,2.1,1526,1139,498,33,195,212,1559,1558,39,41,80,71,0,16,10,0,0,465,9,13,1,17,907,598,14,0,0,0,0,0,0,0,0,0,0,0,458,416,330,355,852,707,0.9,58.2,38.4,0.6,0.8,0.1,1.1,12.5,29.8,13.6,4.6,5.1,99.9,2.5,2.6,0.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29.4,26.7,21.2,22.8,54.7,45.3,1249,1249,80.1,80.1,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,29.4,416,26.7,330,21.2,356,22.8,907,58.1,599,38.4,14,0.9,9,0.6,13,0.8,1,0.1,17,1.1,708,45.4,852,54.6,1527,97.9,33,2.1,80,5.1,499,32,71,4.6,10,0.6,39,2.5,41,2.6,0,0,1558,99.9,16,1,1140,73.1,465,29.8,212,13.6,196,12.6,557,3,0,0,4,324,216,10,506,167,58,29.6,17.2,11.5,0.2,0.5,0,0,0.2,28.3,29.7,25
"057905017","H GRADY SPRUCE H S","057905","DALLAS ISD",19.6,17.7,20.2,19.9,25.3,,,,,,,,,,,,,,,,0,29.1,,,,,,,,,,22.8,188,101,11,27,49,0,53.7,5.9,14.4,26.1,0,73,4.2,306,25.7,67.2,96.4,88.8,3.6,1321,1216,921,49,188,159,1370,1370,15,60,64,72,0,6,6,0,0,852,8,3,0,7,183,1138,31,0,0,0,0,0,0,0,0,0,0,0,428,375,272,295,707,663,2.3,13.4,83.1,0.6,0.2,0,0.5,13.7,62.2,11.6,5.3,4.7,100,1.1,4.4,0.4,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,31.2,27.4,19.9,21.5,51.6,48.4,1122,1122,81.9,81.9,1370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,31.2,375,27.4,272,19.9,295,21.5,183,13.4,1138,83.1,31,2.3,8,0.6,3,0.2,0,0,7,0.5,663,48.4,707,51.6,1321,96.4,49,3.6,64,4.7,921,67.2,72,5.3,6,0.4,15,1.1,60,4.4,0,0,1370,100,6,0.4,1216,88.8,852,62.2,159,11.6,188,13.7,483,3,2,0,4,117,345,12,456,249,56,28,6.8,20,0.2,0.7,0.1,0,0.2,27.6,23.4,24.2
"057905018","SUNSET H S","057905","DALLAS ISD",17.5,20.5,20.6,20.9,18.3,,,,,,,,,,,,,,,,,12.9,,,,,,,,,,13.7,239,158,7,39,35,0,66.1,2.9,16.3,14.6,0,145,6.2,300,16.9,53.4,93.5,74.9,6.5,2023,1621,1155,141,239,359,2164,2163,60,59,157,170,0,7,3,0,0,1063,9,3,0,5,26,2089,32,0,0,0,0,0,0,0,0,0,0,0,571,574,525,494,1033,1131,1.5,1.2,96.5,0.4,0.1,0,0.2,11,49.1,16.6,7.9,7.3,100,2.8,2.7,0.1,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,26.4,26.5,24.3,22.8,47.7,52.3,1593,1593,73.6,73.6,2164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,26.4,574,26.5,525,24.3,494,22.8,26,1.2,2089,96.5,32,1.5,9,0.4,3,0.1,0,0,5,0.2,1131,52.3,1033,47.7,2023,93.5,141,6.5,157,7.3,1155,53.4,170,7.9,3,0.1,60,2.8,59,2.7,0,0,2163,100,7,0.3,1621,74.9,1063,49.1,359,16.6,239,11,340,6,1,0,4,21,300,8,295,178,46,14.6,0.9,12.9,0.3,0.3,0,0,0.2,13.8,13.3,18.2
"057905021","W T WHITE H S","057905","DALLAS ISD",14.6,20.6,21.5,22.1,19.9,,,,,,,,,,,,,,,,,10.8,,,,,,,,,,9.4,234,140,9,43,42,0,59.8,3.8,18.4,17.9,0,100,4.3,338,19.7,59.5,90,75.9,10,1983,1672,1312,221,234,346,2204,2203,38,155,143,149,0,14,7,0,0,1239,19,22,2,19,227,1831,84,0,0,0,0,0,0,0,0,0,0,0,674,575,492,463,1146,1058,3.8,10.3,83.1,0.9,1,0.1,0.9,10.6,56.2,15.7,6.8,6.5,100,1.7,7,0.3,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,30.6,26.1,22.3,21,52,48,1485,1485,67.4,67.4,2204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,30.6,575,26.1,492,22.3,463,21,227,10.3,1831,83.1,84,3.8,19,0.9,22,1,2,0.1,19,0.9,1058,48,1146,52,1983,90,221,10,143,6.5,1312,59.5,149,6.8,7,0.3,38,1.7,155,7,0,0,2203,100,14,0.6,1672,75.9,1239,56.2,346,15.7,234,10.6,442,8,4,1,6,65,336,22,359,275,53,19,2.8,14.4,0.3,0.9,0.2,0,0.3,18,19.5,23.7
"057905022","WOODROW WILSON H S","057905","DALLAS ISD",18.3,19.1,17.1,23,18,,,,,,,,,,,,,,,,,13.6,,,,,,,,,,20,201,78,52,29,42,0,38.8,25.9,14.4,20.9,0,70,3.6,232,15.6,31.2,61.2,53.6,38.8,1119,981,571,710,201,447,1829,1829,13,25,192,131,0,23,3,0,0,513,5,22,1,28,133,1134,506,0,0,0,0,0,0,0,0,0,0,0,512,460,410,447,947,882,27.7,7.3,62,0.3,1.2,0.1,1.5,11,28,24.4,7.2,10.5,100,0.7,1.4,0.2,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,28,25.2,22.4,24.4,51.8,48.2,1009,1009,55.2,55.2,1832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,28,460,25.1,410,22.4,449,24.5,133,7.3,1136,62,507,27.7,5,0.3,22,1.2,1,0.1,28,1.5,883,48.2,949,51.8,1119,61.1,713,38.9,192,10.5,571,31.2,132,7.2,3,0.2,13,0.7,25,1.4,0,0,1829,99.8,23,1.3,982,53.6,513,28,447,24.4,204,11.1,245,4,8,0,7,35,153,38,166,96,45,12.8,1.8,8,0.2,2,0.4,0,0.4,15.8,16.4,19.8
"057905023","DAVID W CARTER H S","057905","DALLAS ISD",16.8,19.5,16.8,18.5,14.8,,,,,,,,,,,,,,,,,22.2,,,,,,,,,,23.1,167,66,6,40,55,0,39.5,3.6,24,32.9,0,142,10.8,248,27.9,26.5,91.2,71.1,8.8,1000,780,291,97,167,151,1097,1096,25,44,46,40,0,10,3,0,0,259,2,2,0,13,625,438,17,0,0,0,0,0,0,0,0,0,0,0,339,268,238,252,601,496,1.5,57,39.9,0.2,0.2,0,1.2,15.2,23.6,13.8,3.6,4.2,99.9,2.3,4,0.3,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,30.9,24.4,21.7,23,54.8,45.2,709,709,64.6,64.6,1097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,30.9,268,24.4,238,21.7,252,23,625,57,438,39.9,17,1.5,2,0.2,2,0.2,0,0,13,1.2,496,45.2,601,54.8,1000,91.2,97,8.8,46,4.2,291,26.5,40,3.6,3,0.3,25,2.3,44,4,0,0,1096,99.9,10,0.9,780,71.1,259,23.6,151,13.8,167,15.2,447,0,0,0,9,231,192,15,360,136,75,33.9,17.5,14.6,0,1.1,0,0,0.7,33.1,41.5,34.6
"057905024","NORTH DALLAS H S","057905","DALLAS ISD",19.4,22.5,22.5,21.2,18.4,,,,,,,,,,,,,,,,,15,,,,,,,,,,13.7,168,95,-1,36,-3,0,56.5,-1,21.4,-3,0,61,4.1,272,25.1,48.2,91.1,75.5,8.9,1184,981,627,116,168,260,1300,1299,44,60,77,82,0,13,1,0,0,578,5,20,0,18,358,865,34,0,0,0,0,0,0,0,0,0,0,0,373,338,314,275,684,616,2.6,27.5,66.5,0.4,1.5,0,1.4,12.9,44.5,20,6.3,5.9,99.9,3.4,4.6,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28.7,26,24.2,21.2,52.6,47.4,1038,1038,79.8,79.8,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,28.7,338,26,314,24.2,275,21.2,358,27.5,865,66.5,34,2.6,5,0.4,20,1.5,0,0,18,1.4,616,47.4,684,52.6,1184,91.1,116,8.9,77,5.9,627,48.2,82,6.3,1,0.1,44,3.4,60,4.6,0,0,1299,99.9,13,1,981,75.5,578,44.5,260,20,168,12.9,436,5,5,0,13,166,235,12,358,154,61,29.5,11.2,15.9,0.3,0.8,0.3,0,0.9,27.9,23.7,31.9
"057905025","SKYLINE H S","057905","DALLAS ISD",18,22.1,21.5,22.5,23.2,,,,,,,,,,,,,,,,,17.7,,,,,,,,,,25,329,167,17,58,87,0,50.8,5.2,17.6,26.4,0,180,4.3,656,21,46.8,92.2,71.6,7.8,3539,2746,1797,298,329,768,3837,3837,43,110,163,157,0,22,20,0,0,1692,17,11,2,27,775,2935,70,0,0,0,0,0,0,0,0,0,0,0,1251,924,846,816,1970,1867,1.8,20.2,76.5,0.4,0.3,0.1,0.7,8.6,44.1,20,4.1,4.2,100,1.1,2.9,0.5,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,32.6,24.1,22,21.3,51.3,48.7,2917,2917,76,76,3837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1251,32.6,924,24.1,846,22,816,21.3,775,20.2,2935,76.5,70,1.8,17,0.4,11,0.3,2,0.1,27,0.7,1867,48.7,1970,51.3,3539,92.2,298,7.8,163,4.2,1797,46.8,157,4.1,20,0.5,43,1.1,110,2.9,0,0,3837,100,22,0.6,2746,71.6,1692,44.1,768,20,329,8.6,712,6,3,1,17,214,451,20,601,357,77,17.2,5.2,10.9,0.1,0.5,0.1,0,0.4,16.9,16.2,22.3
"057905026","SCHOOL OF SCIENCE AND ENGINEERING","057905","DALLAS ISD",23.6,26.1,24,24.7,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,16,0,-1,-1,12,0,0,-1,-1,75,0,0,0,6,1.6,23.8,65.3,28.7,34.7,330,145,120,175,16,327,505,505,2,0,35,7,0,9,1,0,0,117,2,47,2,7,37,357,53,0,0,0,0,0,0,0,0,0,0,0,121,125,133,126,381,124,10.5,7.3,70.7,0.4,9.3,0.4,1.4,3.2,23.2,64.8,1.4,6.9,100,0.4,0,0.2,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24.8,26.3,25,75.4,24.6,420,420,83.2,83.2,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,24,125,24.8,133,26.3,126,25,37,7.3,357,70.7,53,10.5,2,0.4,47,9.3,2,0.4,7,1.4,124,24.6,381,75.4,330,65.3,175,34.7,35,6.9,120,23.8,7,1.4,1,0.2,2,0.4,0,0,0,0,505,100,9,1.8,145,28.7,117,23.2,327,64.8,16,3.2,5,0,0,0,0,0,5,0,5,3,0,1,0,1,0,0,0,0,0,1.5,2.6,0
"057905028","EMMETT J CONRAD H S","057905","DALLAS ISD",18.1,18.2,21.6,19.2,16.7,,,,,,,,,,,,,,,,,13.7,,,,,,,,,,14.6,159,90,6,27,36,0,56.6,3.8,17,22.6,0,54,3.7,215,20.6,66.7,96.4,78.2,3.6,1273,1033,881,48,159,170,1321,1321,57,174,61,76,0,23,12,0,0,847,8,136,0,10,242,872,53,0,0,0,0,0,0,0,0,0,0,0,413,345,288,275,665,656,4,18.3,66,0.6,10.3,0,0.8,12,64.1,12.9,5.8,4.6,100,4.3,13.2,0.9,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,31.3,26.1,21.8,20.8,50.3,49.7,944,944,71.5,71.5,1321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,31.3,345,26.1,288,21.8,275,20.8,242,18.3,872,66,53,4,8,0.6,136,10.3,0,0,10,0.8,656,49.7,665,50.3,1273,96.4,48,3.6,61,4.6,881,66.7,76,5.8,12,0.9,57,4.3,174,13.2,0,0,1321,100,23,1.7,1033,78.2,847,64.1,170,12.9,159,12,320,6,29,0,5,74,186,20,268,228,37,21.9,5.1,12.7,0.4,1.4,2,0,0.3,19.6,22.6,23.4
